request_id,created_at,resolved_at,channel,requester_role,requester_alias,department,product_area,environment,priority,request_type,business_impact,description,steps_taken,resolution_notes,resolution_time_hours,escalated,csat_score,tags,kb_article_helpful,predicted_category,predicted_urgency,recommended_team,suggested_action
REQ-52SQ3B9S,2025-11-26 17:31,2025-11-30 21:46,Slack,Coordinator,UserD,Training,Integrations,UAT,Low,Bug,Major,Modal dialog overlaps footer on Chrome 121; can't click 'Save'. Department: Training. Customer is escalating due to audit deadline. Reproducible with standard test account.,Tested in Chrome/Edge; Tried hard refresh,Root cause: Misaligned modal. Fixed regression and added test coverage for the workflow.,100.26,0,5.0,reporting;ui,1,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-RA6WIXAW,2025-11-27 08:02,2025-11-27 15:05,Form,Director,UserB,Recruiting,Integrations,Production,Critical,Access Request,Major,"After password reset, account is locked and cannot be unlocked. Happening since last release. Only affects a subset of users.",Validated SCIM provisioning logs; Reset MFA for affected user,Root cause: IdP attribute missing. Updated SAML configuration and re-imported IdP metadata. Performed post-incident review and added monitoring alert.,7.06,1,4.0,audit;payroll,0,Access Issue,Medium,IT Support,Reset MFA and verify IdP logs.
REQ-O03CINY2,2025-11-27 08:57,2025-11-28 03:08,Form,Director,UserA,HR,Onboarding,Production,High,Integration Issue,Minor,Webhook deliveries are failing with 401; token may be expired. Customer is escalating due to audit deadline. Department: HR. Please verify data integrity and mappings.,Checked rate limit headers; Rotated API token,Root cause: Version mismatch. Increased retry backoff and corrected field mapping.,18.19,0,4.0,data-quality;ui,1,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-2EJX5TD4,2025-11-27 11:34,2025-11-28 06:22,Teams,Director,UserE,IT,Integrations,Sandbox,High,Access Request,Major,Login redirects loop back to IdP; MFA prompt never completes. Observed in Sandbox. Repro steps available on request.,Validated SCIM provisioning logs; Reviewed role mappings,Root cause: User not provisioned. Fixed role mapping and re-provisioned affected users. Performed post-incident review and added monitoring alert.,18.8,1,,release;security,0,Access Issue,Medium,IT Support,Reset MFA and verify IdP logs.
REQ-JVQYIY1S,2025-11-27 14:43,2025-11-30 07:17,Teams,Coordinator,UserC,Operations,Time & Attendance,Production,Low,Integration Issue,Moderate,Webhook deliveries are failing with 401; token may be expired. Happening since last release. Repro steps available on request. Please verify data integrity and mappings.,Checked rate limit headers; Reviewed webhook logs,Root cause: IP allowlist blocking. Added new IP range to allowlist and verified connectivity.,64.57,0,5.0,reporting;training,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-3NX39RBS,2025-11-27 16:30,2025-11-28 05:03,Teams,Admin,UserA,Recruiting,Core Platform,UAT,High,Integration Issue,Moderate,IP allowlist update needed; requests blocked from new vendor range. Observed in UAT. Only affects a subset of users. Please verify data integrity and mappings.,Reviewed webhook logs; Checked rate limit headers,Root cause: Field mapping mismatch. Rotated token and updated webhook signing secret.,12.56,1,3.0,data-quality;integration,0,Data Integrity,Medium,Engineering - Data,Review KB articles and escalate if needed.
REQ-ZR5SWK8T,2025-11-27 17:23,2025-11-28 03:09,Form,Coordinator,UserA,Operations,Integrations,Production,Critical,Data Issue,Major,Unable to add new users; error says seat limit reached. Only affects a subset of users. Department: Operations. Please verify data integrity and mappings.,Checked subscription in admin console; Confirmed billing contacts,Root cause: Trial expired. Corrected SKU assignment and refreshed entitlements.,9.77,0,,payroll;release,1,Software/Bug,High,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-0361I2HG,2025-11-28 12:12,2025-11-29 03:02,Teams,Admin,UserC,IT,Core Platform,Production,High,Bug,Minor,Page jumps to top after editing a row in the grid. Repro steps available on request. Observed in Production. Reproducible with standard test account.,Tried hard refresh; Verified feature flags,Root cause: Broken validation. Patched front-end validation logic and deployed hotfix.,14.85,0,,audit;reporting,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-94OW3LIT,2025-11-28 18:27,2025-11-29 13:44,Form,Director,UserD,Operations,Integrations,Production,Medium,Integration Issue,Minor,API calls to /v2/employees return 429; rate-limited unexpectedly. Repro steps available on request. Department: Operations. Please verify data integrity and mappings.,Checked rate limit headers; Validated IP allowlist,Root cause: Webhook retries failing. Added new IP range to allowlist and verified connectivity.,19.29,0,,integration;reporting,1,Data Integrity,Medium,Engineering - Data,Review KB articles and escalate if needed.
REQ-7QYEZG52,2025-11-29 11:16,2025-11-29 23:39,Slack,Director,UserA,Recruiting,Integrations,Production,Critical,Access Request,Moderate,"After password reset, account is locked and cannot be unlocked. Repro steps available on request. Observed in Production.",Reviewed role mappings; Checked IdP metadata,Root cause: User not provisioned. Updated SAML configuration and re-imported IdP metadata. Performed post-incident review and added monitoring alert.,12.4,0,5.0,audit;ui,1,Access Issue,Medium,IT Support,Reset MFA and verify IdP logs.
REQ-GH2M5ZJA,2025-11-29 14:52,2025-11-30 08:44,Form,Admin,UserC,IT,Core Platform,Sandbox,High,Feature Request,Severe,Requesting a bulk status update for onboarding tasks. Observed in Sandbox. Department: IT. Stakeholder requests roadmap visibility.,Collected business impact; Logged request in backlog,Root cause: New dashboard widget. Provided current roadmap guidance and alternative approach.,17.88,0,3.0,audit;data-quality,0,Feature Request,Medium,Customer Success,Review KB articles and escalate if needed.
REQ-VDH8UZB7,2025-11-29 18:00,2025-12-01 14:04,Form,Admin,UserE,HR,Time & Attendance,Production,Low,How-to,Moderate,Dashboard shows zeros for yesterday; data seems delayed. Happening since last release. Customer is escalating due to audit deadline. User needs guidance on correct workflow.,Checked user permissions; Validated ETL job completion,Root cause: Metric definition confusion. Clarified metric definition and updated report filters.,44.08,0,5.0,integration;payroll,1,Data Integrity,Critical,Engineering - Data,Review KB articles and escalate if needed.
REQ-5WRYESU4,2025-11-30 09:41,2025-12-01 14:07,Slack,Analyst,UserE,Finance,Onboarding,Sandbox,Medium,Integration Issue,Minor,API calls to /v2/employees return 429; rate-limited unexpectedly. Department: Finance. Only affects a subset of users. Please verify data integrity and mappings.,Rotated API token; Validated IP allowlist,Root cause: Version mismatch. Increased retry backoff and corrected field mapping.,28.45,0,4.0,data-quality;integration,1,Data Integrity,Medium,Engineering - Data,Review KB articles and escalate if needed.
REQ-YFK8HW9C,2025-11-30 17:01,2025-12-02 15:41,Teams,Manager,UserC,Training,Talent Acquisition,Production,Medium,Access Request,Minor,"After password reset, account is locked and cannot be unlocked. Observed in Production. Repro steps available on request.",Checked IdP metadata; Reviewed role mappings,Root cause: Expired SAML cert. Adjusted MFA policy alignment and validated successful login.,46.67,0,,data-quality;ui,0,Access Issue,Medium,IT Support,Reset MFA and verify IdP logs.
REQ-SNGLH62C,2025-12-01 08:05,2025-12-01 12:03,Teams,Director,UserG,Finance,Integrations,Production,Critical,Bug,Moderate,Reports take 3–5 minutes to run; used to be under 30 seconds. Customer is escalating due to audit deadline. Repro steps available on request. Reproducible with standard test account.,Reviewed APM traces; Checked DB slow queries,Root cause: Memory leak. Rolled back offending deployment and monitored error rates. Performed post-incident review and added monitoring alert.,3.98,1,5.0,data-quality;integration,0,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-LBM2QSQ0,2025-12-01 09:09,2025-12-04 05:20,Jira,Manager,UserD,HR,Onboarding,Production,Medium,Bug,Moderate,Spike in 5xx errors for onboarding endpoints around 10am. Department: HR. Repro steps available on request. Reproducible with standard test account.,Reviewed APM traces; Validated cache hit rates,Root cause: Large query timeouts. Optimized query plan and increased cache TTL for hot paths.,68.19,0,,payroll;ui,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-FMH07WPH,2025-12-01 09:14,2025-12-02 08:36,Teams,Manager,UserA,Training,Time & Attendance,Sandbox,High,Access Request,Minor,New hires are not being provisioned automatically; access denied. Observed in Sandbox. Customer is escalating due to audit deadline.,Reviewed role mappings; Validated SCIM provisioning logs,Root cause: MFA policy mismatch. Adjusted MFA policy alignment and validated successful login. Performed post-incident review and added monitoring alert.,23.37,0,,audit;ui,0,Feature Request,Critical,Customer Success,Review KB articles and escalate if needed.
REQ-N5PP3XVK,2025-12-01 09:23,2025-12-02 01:57,Jira,Coordinator,UserA,Finance,Onboarding,Production,Medium,Data Issue,Minor,Partial import: only 60% of rows loaded; no clear error. Repro steps available on request. Customer is escalating due to audit deadline. Please verify data integrity and mappings.,Tried UTF-8 re-export; Re-ran import with dry-run,Root cause: CSV schema mismatch. Normalized date formats and re-imported using updated template.,16.58,0,4.0,integration;security,0,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-LRYE89FX,2025-12-01 11:12,2025-12-01 23:15,Teams,Director,UserB,Training,Onboarding,Production,High,Access Request,Major,New hires are not being provisioned automatically; access denied. Only affects a subset of users. Happening since last release.,Reviewed role mappings; Checked IdP metadata,Root cause: Expired SAML cert. Adjusted MFA policy alignment and validated successful login. Performed post-incident review and added monitoring alert.,12.05,0,4.0,audit;urgent,0,Feature Request,Medium,Customer Success,Review KB articles and escalate if needed.
REQ-PDXUJJCS,2025-12-01 12:09,2025-12-03 13:24,Teams,Director,UserA,Recruiting,Onboarding,Production,Low,Bug,Moderate,Spike in 5xx errors for onboarding endpoints around 10am. Only affects a subset of users. Repro steps available on request. Reproducible with standard test account.,Correlated with deployment window; Checked DB slow queries,Root cause: Large query timeouts. Optimized query plan and increased cache TTL for hot paths.,49.26,0,,audit;ui,1,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-W6M9HKHJ,2025-12-01 13:51,2025-12-03 15:33,Form,Director,UserA,Finance,Integrations,Production,Medium,Access Request,Minor,Login redirects loop back to IdP; MFA prompt never completes. Happening since last release. Observed in Production.,Checked IdP metadata; Validated SCIM provisioning logs,Root cause: User not provisioned. Updated SAML configuration and re-imported IdP metadata.,49.71,0,,release;training,1,Access Issue,Medium,IT Support,Reset MFA and verify IdP logs.
REQ-NVG3KK0V,2025-12-01 14:00,2025-12-02 10:02,Teams,Manager,UserB,Recruiting,Talent Acquisition,Production,High,Access Request,Moderate,Users can't log in via SSO; seeing 'Invalid audience' error. Observed in Production. Repro steps available on request.,Reviewed role mappings; Checked IdP metadata,Root cause: Expired SAML cert. Adjusted MFA policy alignment and validated successful login. Performed post-incident review and added monitoring alert.,20.03,1,3.0,integration;training,1,Access Issue,Medium,IT Support,Reset MFA and verify IdP logs.
REQ-PVS7HZIO,2025-12-01 16:58,2025-12-04 02:00,Email,Analyst,UserE,Recruiting,Onboarding,Sandbox,Low,Bug,Minor,System intermittently times out when loading candidate profiles. Only affects a subset of users. Happening since last release. Reproducible with standard test account.,Reviewed APM traces; Validated cache hit rates,Root cause: Rate limiting. Rolled back offending deployment and monitored error rates.,57.04,0,,audit;urgent,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-5IKGEQ20,2025-12-01 17:59,2025-12-01 22:22,Form,Admin,UserE,Recruiting,Integrations,UAT,Critical,Access Request,Moderate,New hires are not being provisioned automatically; access denied. Observed in UAT. Repro steps available on request.,Reset MFA for affected user; Checked IdP metadata,Root cause: IdP attribute missing. Adjusted MFA policy alignment and validated successful login. Performed post-incident review and added monitoring alert.,4.39,0,,data-quality;reporting,0,Feature Request,Medium,Customer Success,Review KB articles and escalate if needed.
REQ-8VOEUBFN,2025-12-02 14:52,2025-12-02 20:52,Teams,Admin,UserA,Operations,Time & Attendance,Production,Critical,Bug,Moderate,Page jumps to top after editing a row in the grid. Only affects a subset of users. Repro steps available on request. Reproducible with standard test account.,Tested in Chrome/Edge; Tried hard refresh,Root cause: Regression after release. Resolved CSS overflow issue; modal now renders correctly.,6.02,1,4.0,release;ui,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-FKJNAWNG,2025-12-02 15:35,2025-12-03 00:25,Jira,Director,UserG,Operations,Time & Attendance,Sandbox,Critical,Access Request,Moderate,Login redirects loop back to IdP; MFA prompt never completes. Repro steps available on request. Observed in Sandbox.,Reset MFA for affected user; Validated SCIM provisioning logs,Root cause: Role mapping error. Fixed role mapping and re-provisioned affected users. Performed post-incident review and added monitoring alert.,8.84,1,3.0,release;ui,1,Access Issue,Medium,IT Support,Reset MFA and verify IdP logs.
REQ-QLIZL08Y,2025-12-02 15:50,2025-12-03 18:59,Slack,Coordinator,UserD,Training,Talent Acquisition,Production,High,Access Request,Moderate,Login redirects loop back to IdP; MFA prompt never completes. Observed in Production. Repro steps available on request.,Reset MFA for affected user; Reviewed role mappings,Root cause: IdP attribute missing. Adjusted MFA policy alignment and validated successful login. Performed post-incident review and added monitoring alert.,27.16,1,3.0,integration;ui,1,Access Issue,Medium,IT Support,Reset MFA and verify IdP logs.
REQ-3NIPAR0Z,2025-12-02 18:27,2025-12-04 08:37,Slack,Director,UserB,HR,Onboarding,Production,Medium,How-to,Minor,Exported report is missing columns and the totals look off. Customer is escalating due to audit deadline. Department: HR. User needs guidance on correct workflow.,Validated ETL job completion; Checked user permissions,Root cause: Time zone mismatch. Granted missing permissions and refreshed cached aggregates.,38.18,0,,data-quality;ui,1,How-to/Guidance,Critical,Customer Success,Review KB articles and escalate if needed.
REQ-MYPE46AE,2025-12-03 10:05,2025-12-04 04:36,Email,Analyst,UserA,HR,Integrations,Production,High,How-to,Major,Dashboard shows zeros for yesterday; data seems delayed. Customer is escalating due to audit deadline. Only affects a subset of users. User needs guidance on correct workflow.,Validated ETL job completion; Compared metric definitions,Root cause: Stale data cache. Granted missing permissions and refreshed cached aggregates.,18.53,0,3.0,audit;release,0,Data Integrity,Critical,Engineering - Data,Review KB articles and escalate if needed.
REQ-TWU3BFXB,2025-12-03 15:34,2025-12-06 10:18,Jira,Analyst,UserE,Finance,Reporting,Production,Low,Access Request,Moderate,"After password reset, account is locked and cannot be unlocked. Only affects a subset of users. Customer is escalating due to audit deadline.",Validated SCIM provisioning logs; Reviewed role mappings,Root cause: Role mapping error. Fixed role mapping and re-provisioned affected users.,66.74,0,,audit;reporting,0,Access Issue,Critical,IT Support,Reset MFA and verify IdP logs.
REQ-N93IIUC0,2025-12-04 09:55,2025-12-06 01:33,Form,Director,UserC,Training,Integrations,Production,High,Access Request,Moderate,Login redirects loop back to IdP; MFA prompt never completes. Only affects a subset of users. Observed in Production.,Reviewed role mappings; Reset MFA for affected user,Root cause: IdP attribute missing. Updated SAML configuration and re-imported IdP metadata. Performed post-incident review and added monitoring alert.,39.65,0,,audit;data-quality,0,Access Issue,Medium,IT Support,Reset MFA and verify IdP logs.
REQ-I7E1DDQL,2025-12-04 10:40,2025-12-06 12:39,Email,Admin,UserF,IT,Talent Acquisition,UAT,Medium,Integration Issue,Minor,Webhook deliveries are failing with 401; token may be expired. Department: IT. Only affects a subset of users. Please verify data integrity and mappings.,Reviewed webhook logs; Validated IP allowlist,Root cause: Version mismatch. Increased retry backoff and corrected field mapping.,49.99,0,,integration;reporting,1,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-GC7JJY94,2025-12-04 11:50,2025-12-06 15:13,Teams,Analyst,UserG,Finance,Time & Attendance,Production,Medium,Bug,Minor,Reports take 3–5 minutes to run; used to be under 30 seconds. Only affects a subset of users. Repro steps available on request. Reproducible with standard test account.,Correlated with deployment window; Validated cache hit rates,Root cause: Third-party dependency outage. Optimized query plan and increased cache TTL for hot paths.,51.38,0,,data-quality;training,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-YFWDC112,2025-12-05 12:09,2025-12-05 15:47,Teams,Admin,UserF,Operations,Integrations,Production,Critical,Bug,Moderate,Page jumps to top after editing a row in the grid. Only affects a subset of users. Customer is escalating due to audit deadline. Reproducible with standard test account.,Tested in Chrome/Edge; Verified feature flags,Root cause: Browser-specific rendering. Patched front-end validation logic and deployed hotfix.,3.63,0,4.0,audit;release,1,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-LFEWVZNV,2025-12-05 17:06,2025-12-06 14:20,Teams,Analyst,UserD,HR,Integrations,Production,High,Bug,Major,Validation error message is hidden behind the sidebar. Department: HR. Happening since last release. Reproducible with standard test account.,Tested in Chrome/Edge; Captured console errors,Root cause: Misaligned modal. Resolved CSS overflow issue; modal now renders correctly.,21.24,0,5.0,data-quality;payroll,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-MOVS0CDK,2025-12-06 12:12,2025-12-15 06:31,Teams,Analyst,UserB,HR,Reporting,Production,Low,Feature Request,Moderate,Need export in Parquet/JSON in addition to CSV. Repro steps available on request. Only affects a subset of users. Stakeholder requests roadmap visibility.,Documented user story; Collected business impact,Root cause: New export format. Provided current roadmap guidance and alternative approach.,210.32,0,5.0,payroll;training,0,Feature Request,Medium,Customer Success,Review KB articles and escalate if needed.
REQ-U3BBXUX1,2025-12-06 12:54,2025-12-08 11:25,Slack,Director,UserB,IT,Reporting,Production,Medium,Bug,Minor,Validation error message is hidden behind the sidebar. Only affects a subset of users. Observed in Production. Reproducible with standard test account.,Tested in Chrome/Edge; Tried hard refresh,Root cause: Regression after release. Fixed regression and added test coverage for the workflow.,46.53,0,4.0,integration;release,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-9E40KZUJ,2025-12-06 18:43,2025-12-08 03:56,Email,Coordinator,UserB,HR,Integrations,Production,Medium,Data Issue,Minor,Partial import: only 60% of rows loaded; no clear error. Customer is escalating due to audit deadline. Repro steps available on request. Please verify data integrity and mappings.,Validated CSV schema; Sampled failing rows,Root cause: Encoding issue. Normalized date formats and re-imported using updated template.,33.23,0,4.0,integration;urgent,0,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-M0W10LBT,2025-12-07 16:32,2025-12-11 06:36,Jira,Coordinator,UserF,Training,Onboarding,Production,Low,How-to,Moderate,Monthly headcount report doesn't match payroll numbers. Department: Training. Customer is escalating due to audit deadline. User needs guidance on correct workflow.,Reproduced report with same filters; Checked user permissions,Root cause: Metric definition confusion. Granted missing permissions and refreshed cached aggregates.,86.08,0,,audit;integration,0,How-to/Guidance,Critical,Customer Success,Review KB articles and escalate if needed.
REQ-MVIHCWI6,2025-12-07 17:27,2025-12-12 03:07,Form,Director,UserD,Finance,Reporting,Production,Low,Bug,Severe,Modal dialog overlaps footer on Chrome 121; can't click 'Save'. Customer is escalating due to audit deadline. Observed in Production. Reproducible with standard test account.,Verified feature flags; Tried hard refresh,Root cause: Broken validation. Resolved CSS overflow issue; modal now renders correctly.,105.68,0,,payroll;urgent,0,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-7QHAK7MD,2025-12-08 09:50,2025-12-08 18:11,Teams,Admin,UserB,Operations,Core Platform,Sandbox,High,Integration Issue,Moderate,IP allowlist update needed; requests blocked from new vendor range. Customer is escalating due to audit deadline. Happening since last release. Please verify data integrity and mappings.,Checked rate limit headers; Reviewed webhook logs,Root cause: IP allowlist blocking. Increased retry backoff and corrected field mapping.,8.36,0,5.0,audit;payroll,0,Data Integrity,Critical,Engineering - Data,Review KB articles and escalate if needed.
REQ-UZHR5XFF,2025-12-08 11:10,2025-12-10 12:56,Form,Admin,UserC,Training,Integrations,Production,Medium,Integration Issue,Minor,API calls to /v2/employees return 429; rate-limited unexpectedly. Customer is escalating due to audit deadline. Observed in Production. Please verify data integrity and mappings.,Rotated API token; Validated IP allowlist,Root cause: API token expired. Increased retry backoff and corrected field mapping.,49.77,0,5.0,payroll;urgent,0,Data Integrity,Critical,Engineering - Data,Review KB articles and escalate if needed.
REQ-FC2HTMQW,2025-12-08 12:56,2025-12-10 06:07,Teams,Coordinator,UserG,Recruiting,Core Platform,UAT,Critical,Bug,Moderate,System intermittently times out when loading candidate profiles. Department: Recruiting. Only affects a subset of users. Reproducible with standard test account.,Reviewed APM traces; Validated cache hit rates,Root cause: Database contention. Optimized query plan and increased cache TTL for hot paths. Performed post-incident review and added monitoring alert.,41.19,0,,release;training,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-4MQA78RA,2025-12-08 12:58,2025-12-10 09:02,Form,Coordinator,UserA,Recruiting,Talent Acquisition,Production,Medium,How-to,Moderate,Monthly headcount report doesn't match payroll numbers. Department: Recruiting. Observed in Production. User needs guidance on correct workflow.,Checked user permissions; Compared metric definitions,Root cause: Stale data cache. Clarified metric definition and updated report filters.,44.08,0,3.0,audit;ui,0,How-to/Guidance,Medium,Customer Success,Review KB articles and escalate if needed.
REQ-5YBRJNM2,2025-12-08 13:56,2025-12-11 12:04,Email,Director,UserF,HR,Onboarding,Production,High,Integration Issue,Moderate,IP allowlist update needed; requests blocked from new vendor range. Happening since last release. Only affects a subset of users. Please verify data integrity and mappings.,Checked rate limit headers; Reviewed webhook logs,Root cause: Webhook retries failing. Added new IP range to allowlist and verified connectivity.,70.14,0,4.0,audit;security,1,Data Integrity,Medium,Engineering - Data,Review KB articles and escalate if needed.
REQ-DGFJDLOG,2025-12-08 17:20,2025-12-10 02:51,Form,Coordinator,UserD,IT,Reporting,Production,Medium,Feature Request,Minor,Requesting a bulk status update for onboarding tasks. Observed in Production. Department: IT. Stakeholder requests roadmap visibility.,Collected business impact; Logged request in backlog,Root cause: Need bulk action. Provided current roadmap guidance and alternative approach.,33.53,0,4.0,payroll;training,0,Feature Request,Medium,Customer Success,Review KB articles and escalate if needed.
REQ-2QP89UZF,2025-12-09 08:05,2025-12-11 17:11,Form,Manager,UserD,Finance,Onboarding,Production,Low,Data Issue,Major,Nightly sync created duplicates; IDs appear to be re-used. Department: Finance. Customer is escalating due to audit deadline. Please verify data integrity and mappings.,Re-ran import with dry-run; Validated CSV schema,Root cause: Bad date formats. Normalized date formats and re-imported using updated template.,57.11,0,,audit;security,1,Data Integrity,Critical,Engineering - Data,Review KB articles and escalate if needed.
REQ-D5E3H0Y4,2025-12-09 13:34,2025-12-11 05:02,Form,Analyst,UserD,Operations,Core Platform,Production,Medium,Bug,Minor,Search is extremely slow; UI freezes during loading. Repro steps available on request. Only affects a subset of users. Reproducible with standard test account.,Correlated with deployment window; Reviewed APM traces,Root cause: Rate limiting. Rolled back offending deployment and monitored error rates.,39.48,0,,integration;training,0,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-84DYT9MO,2025-12-09 14:37,2025-12-10 14:16,Teams,Analyst,UserF,Finance,Core Platform,Production,Medium,Access Request,Minor,"After password reset, account is locked and cannot be unlocked. Customer is escalating due to audit deadline. Happening since last release.",Validated SCIM provisioning logs; Reset MFA for affected user,Root cause: Role mapping error. Fixed role mapping and re-provisioned affected users.,23.66,0,,integration;urgent,1,Access Issue,Critical,IT Support,Reset MFA and verify IdP logs.
REQ-Z1POXTFD,2025-12-09 18:11,2025-12-11 12:59,Form,Analyst,UserA,IT,Reporting,Production,Medium,Data Issue,Severe,CSV import fails with validation errors for date fields. Happening since last release. Repro steps available on request. Please verify data integrity and mappings.,Validated CSV schema; Re-ran import with dry-run,Root cause: Duplicate keys. Normalized date formats and re-imported using updated template.,42.81,0,,security;ui,1,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-PHGFT4MP,2025-12-10 08:00,2025-12-13 07:15,Jira,Director,UserD,Recruiting,Talent Acquisition,Sandbox,Low,Access Request,Major,New hires are not being provisioned automatically; access denied. Happening since last release. Observed in Sandbox.,Checked IdP metadata; Validated SCIM provisioning logs,Root cause: Role mapping error. Adjusted MFA policy alignment and validated successful login.,71.25,0,,integration;security,1,Feature Request,Medium,Customer Success,Review KB articles and escalate if needed.
REQ-3DD03UVU,2025-12-10 11:27,2025-12-11 01:36,Email,Coordinator,UserC,Operations,Onboarding,Sandbox,High,Bug,Moderate,Page jumps to top after editing a row in the grid. Department: Operations. Customer is escalating due to audit deadline. Reproducible with standard test account.,Tested in Chrome/Edge; Captured console errors,Root cause: Misaligned modal. Resolved CSS overflow issue; modal now renders correctly.,14.17,0,4.0,data-quality;release,1,Software/Bug,Critical,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-E2Q6JXNN,2025-12-10 15:09,2025-12-12 09:50,Email,Manager,UserB,IT,Time & Attendance,Production,Medium,Data Issue,Minor,CSV import fails with validation errors for date fields. Observed in Production. Repro steps available on request. Please verify data integrity and mappings.,Re-ran import with dry-run; Validated CSV schema,Root cause: CSV schema mismatch. Normalized date formats and re-imported using updated template.,42.7,0,4.0,payroll;training,1,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-R00Q0MFT,2025-12-10 17:37,2025-12-12 15:18,Slack,Director,UserF,HR,Core Platform,Sandbox,Low,Data Issue,Minor,Nightly sync created duplicates; IDs appear to be re-used. Observed in Sandbox. Only affects a subset of users. Please verify data integrity and mappings.,Re-ran import with dry-run; Sampled failing rows,Root cause: Encoding issue. Removed duplicate keys and reprocessed import batch.,45.69,0,,integration;training,0,Data Integrity,Medium,Engineering - Data,Review KB articles and escalate if needed.
REQ-OUADVWKS,2025-12-10 18:24,2025-12-13 07:22,Email,Coordinator,UserA,Finance,Time & Attendance,UAT,Medium,Bug,Minor,Page jumps to top after editing a row in the grid. Department: Finance. Repro steps available on request. Reproducible with standard test account.,Verified feature flags; Tested in Chrome/Edge,Root cause: Misaligned modal. Resolved CSS overflow issue; modal now renders correctly.,60.97,0,3.0,audit;data-quality,1,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-0RJIW1SW,2025-12-11 11:58,2025-12-12 05:37,Form,Director,UserD,Finance,Reporting,Sandbox,Medium,Integration Issue,Moderate,IP allowlist update needed; requests blocked from new vendor range. Customer is escalating due to audit deadline. Repro steps available on request. Please verify data integrity and mappings.,Checked rate limit headers; Reviewed webhook logs,Root cause: IP allowlist blocking. Added new IP range to allowlist and verified connectivity.,17.66,0,,data-quality;ui,0,Data Integrity,Critical,Engineering - Data,Review KB articles and escalate if needed.
REQ-VXWQZXEB,2025-12-11 13:05,2025-12-11 23:07,Teams,Manager,UserD,Finance,Integrations,Sandbox,Critical,How-to,Moderate,Filter 'Department' returns blanks for several records. Observed in Sandbox. Customer is escalating due to audit deadline. User needs guidance on correct workflow.,Validated ETL job completion; Checked user permissions,Root cause: Stale data cache. Clarified metric definition and updated report filters.,10.05,0,5.0,audit;ui,1,How-to/Guidance,Critical,Customer Success,Review KB articles and escalate if needed.
REQ-03O4GKWW,2025-12-11 14:25,2025-12-13 23:22,Slack,Manager,UserE,Finance,Onboarding,Production,Medium,Data Issue,Moderate,Partial import: only 60% of rows loaded; no clear error. Department: Finance. Only affects a subset of users. Please verify data integrity and mappings.,Sampled failing rows; Validated CSV schema,Root cause: Bad date formats. Adjusted encoding to UTF-8 and confirmed characters render correctly.,56.97,0,5.0,reporting;training,1,Software/Bug,Medium,Engineering - Core Platform,Check logs for stack traces and known regressions.
REQ-1UGL3WXD,2025-12-11 17:50,2025-12-13 01:40,Slack,Analyst,UserF,Training,Talent Acquisition,Production,Medium,Feature Request,Moderate,Need export in Parquet/JSON in addition to CSV. Department: Training. Observed in Production. Stakeholder requests roadmap visibility.,Identified workaround; Documented user story,Root cause: New export format. Provided current roadmap guidance and alternative approach.,31.84,0,4.0,reporting;security,0,Feature Request,Medium,Customer Success,Review KB articles and escalate if needed.
